x,y,terrain,terrainId,biome,elevation,groundNav,route,encounter,northTerrain,eastTerrain,southTerrain,westTerrain,promptFamilyId
127,118,D,packed-dirt,C,1,.,S,C,D,B,B,D,terrain-packed-dirt
128,118,B,beach-sand,C,1,.,.,C,B,D,D,D,terrain-beach-sand
129,118,D,packed-dirt,C,1,.,S,C,D,D,D,B,terrain-packed-dirt
130,118,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
131,118,D,packed-dirt,C,1,.,S,.,D,D,D,D,terrain-packed-dirt
132,118,D,packed-dirt,C,1,.,S,.,D,D,D,D,terrain-packed-dirt
133,118,D,packed-dirt,C,1,.,S,.,D,D,D,D,terrain-packed-dirt
134,118,D,packed-dirt,C,1,.,S,.,D,B,B,D,terrain-packed-dirt
135,118,B,beach-sand,C,1,.,.,.,B,B,B,D,terrain-beach-sand
136,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
137,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
138,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
139,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
140,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
141,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
142,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
143,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
144,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
145,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
146,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
147,118,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
148,118,B,beach-sand,C,1,.,.,.,B,O,B,B,terrain-beach-sand
149,118,O,sea-water,S,1,#,.,.,O,VOID,O,B,terrain-sea-water
0,119,X,cliff-mountain,M,1,#,.,.,X,S,X,VOID,terrain-cliff-mountain
1,119,S,wasteland-sand,D,1,.,.,.,S,S,S,X,terrain-wasteland-sand
2,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
3,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
4,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
5,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
6,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
7,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
8,119,S,wasteland-sand,D,1,.,.,.,S,A,S,S,terrain-wasteland-sand
9,119,A,cracked-asphalt,D,1,.,M,.,A,A,S,S,terrain-cracked-asphalt
10,119,A,cracked-asphalt,D,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
11,119,A,cracked-asphalt,D,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
12,119,A,cracked-asphalt,D,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
13,119,A,cracked-asphalt,D,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
14,119,A,cracked-asphalt,D,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
15,119,A,cracked-asphalt,D,1,.,M,.,A,S,S,A,terrain-cracked-asphalt
16,119,S,wasteland-sand,D,1,.,.,.,A,S,S,A,terrain-wasteland-sand
17,119,S,wasteland-sand,D,1,.,.,.,A,S,S,S,terrain-wasteland-sand
18,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
19,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
20,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
21,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
22,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
23,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
24,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
25,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
26,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
27,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
28,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
29,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
30,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
31,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
32,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
33,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
34,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
35,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
36,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
37,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
38,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
39,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
40,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
41,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
42,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
43,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
44,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
45,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
46,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
47,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
48,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
49,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
50,119,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
51,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
52,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
53,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
54,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
55,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
56,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
57,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
58,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
59,119,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
60,119,S,wasteland-sand,D,1,.,.,D,D,S,S,S,terrain-wasteland-sand
61,119,S,wasteland-sand,D,1,.,.,D,D,S,S,S,terrain-wasteland-sand
62,119,S,wasteland-sand,D,1,.,.,D,D,D,S,S,terrain-wasteland-sand
63,119,D,packed-dirt,D,1,.,S,D,D,D,S,S,terrain-packed-dirt
64,119,D,packed-dirt,D,1,.,S,D,D,D,S,D,terrain-packed-dirt
65,119,D,packed-dirt,D,1,.,S,D,D,D,S,D,terrain-packed-dirt
66,119,D,packed-dirt,D,1,.,S,D,D,D,S,D,terrain-packed-dirt
67,119,D,packed-dirt,D,1,.,S,D,D,D,D,D,terrain-packed-dirt
68,119,D,packed-dirt,D,1,.,S,D,D,D,D,D,terrain-packed-dirt
69,119,D,packed-dirt,D,1,.,S,D,D,D,D,D,terrain-packed-dirt
70,119,D,packed-dirt,D,1,.,S,.,D,D,D,D,terrain-packed-dirt
71,119,D,packed-dirt,D,1,.,S,.,D,D,D,D,terrain-packed-dirt
72,119,D,packed-dirt,D,1,.,S,.,D,D,D,D,terrain-packed-dirt
73,119,D,packed-dirt,D,1,.,S,.,S,D,D,D,terrain-packed-dirt
74,119,D,packed-dirt,D,1,.,S,.,S,D,D,D,terrain-packed-dirt
75,119,D,packed-dirt,A,1,.,S,.,f,D,D,D,terrain-packed-dirt
76,119,D,packed-dirt,A,1,.,S,.,f,D,D,D,terrain-packed-dirt
77,119,D,packed-dirt,A,1,.,S,.,f,D,D,D,terrain-packed-dirt
78,119,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
79,119,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
80,119,D,packed-dirt,A,1,.,S,.,f,D,D,D,terrain-packed-dirt
81,119,D,packed-dirt,A,1,.,S,.,f,D,D,D,terrain-packed-dirt
82,119,D,packed-dirt,A,1,.,S,.,f,D,D,D,terrain-packed-dirt
83,119,D,packed-dirt,A,1,.,S,.,f,D,f,D,terrain-packed-dirt
84,119,D,packed-dirt,A,1,.,S,.,f,D,f,D,terrain-packed-dirt
85,119,D,packed-dirt,A,1,.,S,.,f,D,f,D,terrain-packed-dirt
86,119,D,packed-dirt,A,1,.,S,.,f,D,f,D,terrain-packed-dirt
87,119,D,packed-dirt,A,1,.,S,.,f,D,f,D,terrain-packed-dirt
88,119,D,packed-dirt,A,1,.,S,.,f,f,f,D,terrain-packed-dirt
89,119,f,farm-field,A,1,.,.,.,f,f,f,D,terrain-farm-field
90,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
91,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
92,119,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
93,119,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
94,119,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
95,119,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
96,119,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
97,119,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
98,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
99,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
100,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
101,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
102,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
103,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
104,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
105,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
106,119,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
107,119,f,farm-field,A,1,.,.,.,f,D,f,f,terrain-farm-field
108,119,D,packed-dirt,A,1,.,S,.,W,D,f,f,terrain-packed-dirt
109,119,D,packed-dirt,A,1,.,S,.,W,W,f,D,terrain-packed-dirt
110,119,W,fresh-deep-water,L,0,#,S,.,W,W,f,D,terrain-fresh-water
111,119,W,fresh-deep-water,L,0,#,S,.,W,W,W,W,terrain-fresh-water
112,119,W,fresh-deep-water,L,0,#,S,.,W,W,W,W,terrain-fresh-water
113,119,W,fresh-deep-water,L,0,#,S,.,f,W,W,W,terrain-fresh-water
114,119,W,fresh-deep-water,L,0,#,S,.,f,W,W,W,terrain-fresh-water
115,119,W,fresh-deep-water,L,0,#,S,.,f,D,W,W,terrain-fresh-water
116,119,D,packed-dirt,A,1,.,S,C,f,f,W,W,terrain-packed-dirt
117,119,f,farm-field,A,1,.,.,C,f,f,D,D,terrain-farm-field
118,119,f,farm-field,A,1,.,.,C,f,f,D,f,terrain-farm-field
119,119,f,farm-field,A,1,.,.,C,f,f,D,f,terrain-farm-field
120,119,f,farm-field,A,1,.,.,C,f,f,D,f,terrain-farm-field
121,119,f,farm-field,A,1,.,.,C,f,D,D,f,terrain-farm-field
122,119,D,packed-dirt,A,1,.,S,C,f,D,D,f,terrain-packed-dirt
123,119,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
124,119,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
125,119,D,packed-dirt,C,1,.,S,C,D,B,D,D,terrain-packed-dirt
126,119,B,beach-sand,C,1,.,.,C,D,B,D,D,terrain-beach-sand
127,119,B,beach-sand,C,1,.,.,C,D,D,D,B,terrain-beach-sand
128,119,D,packed-dirt,C,1,.,S,C,B,D,D,B,terrain-packed-dirt
129,119,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
130,119,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
131,119,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
132,119,D,packed-dirt,C,1,.,S,.,D,D,B,D,terrain-packed-dirt
133,119,D,packed-dirt,C,1,.,S,.,D,B,B,D,terrain-packed-dirt
134,119,B,beach-sand,C,1,.,.,.,D,B,B,D,terrain-beach-sand
135,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
136,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
137,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
138,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
139,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
140,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
141,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
142,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
143,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
144,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
145,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
146,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
147,119,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
148,119,B,beach-sand,C,1,.,.,.,B,O,B,B,terrain-beach-sand
149,119,O,sea-water,S,1,#,.,.,O,VOID,O,B,terrain-sea-water
0,120,X,cliff-mountain,M,1,#,.,.,X,S,X,VOID,terrain-cliff-mountain
1,120,S,wasteland-sand,D,1,.,.,.,S,S,S,X,terrain-wasteland-sand
2,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
3,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
4,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
5,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
6,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
7,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
8,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
9,120,S,wasteland-sand,D,1,.,.,.,A,A,S,S,terrain-wasteland-sand
10,120,A,cracked-asphalt,D,1,.,M,.,A,A,A,S,terrain-cracked-asphalt
11,120,A,cracked-asphalt,D,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
12,120,A,cracked-asphalt,D,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
13,120,A,cracked-asphalt,D,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
14,120,A,cracked-asphalt,D,1,.,M,.,A,S,A,A,terrain-cracked-asphalt
15,120,S,wasteland-sand,D,1,.,.,.,A,S,S,A,terrain-wasteland-sand
16,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
17,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
18,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
19,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
20,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
21,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
22,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
23,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
24,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
25,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
26,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
27,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
28,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
29,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
30,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
31,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
32,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
33,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
34,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
35,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
36,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
37,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
38,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
39,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
40,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
41,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
42,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
43,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
44,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
45,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
46,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
47,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
48,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
49,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
50,120,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
51,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
52,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
53,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
54,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
55,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
56,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
57,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
58,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
59,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
60,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
61,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
62,120,S,wasteland-sand,D,1,.,.,D,S,S,S,S,terrain-wasteland-sand
63,120,S,wasteland-sand,D,1,.,.,D,D,S,S,S,terrain-wasteland-sand
64,120,S,wasteland-sand,D,1,.,.,D,D,S,S,S,terrain-wasteland-sand
65,120,S,wasteland-sand,D,1,.,.,D,D,S,S,S,terrain-wasteland-sand
66,120,S,wasteland-sand,D,1,.,.,D,D,D,S,S,terrain-wasteland-sand
67,120,D,packed-dirt,D,1,.,S,D,D,D,D,S,terrain-packed-dirt
68,120,D,packed-dirt,D,1,.,S,D,D,D,D,D,terrain-packed-dirt
69,120,D,packed-dirt,D,1,.,S,D,D,D,D,D,terrain-packed-dirt
70,120,D,packed-dirt,D,1,.,S,.,D,D,D,D,terrain-packed-dirt
71,120,D,packed-dirt,D,1,.,S,.,D,D,D,D,terrain-packed-dirt
72,120,D,packed-dirt,D,1,.,S,.,D,D,D,D,terrain-packed-dirt
73,120,D,packed-dirt,D,1,.,S,.,D,D,D,D,terrain-packed-dirt
74,120,D,packed-dirt,D,1,.,S,.,D,D,D,D,terrain-packed-dirt
75,120,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
76,120,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
77,120,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
78,120,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
79,120,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
80,120,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
81,120,D,packed-dirt,A,1,.,S,.,D,D,D,D,terrain-packed-dirt
82,120,D,packed-dirt,A,1,.,S,.,D,f,D,D,terrain-packed-dirt
83,120,f,farm-field,A,1,.,.,.,D,f,f,D,terrain-farm-field
84,120,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
85,120,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
86,120,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
87,120,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
88,120,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
89,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
90,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
91,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
92,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
93,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
94,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
95,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
96,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
97,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
98,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
99,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
100,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
101,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
102,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
103,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
104,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
105,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
106,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
107,120,f,farm-field,A,1,.,.,.,f,f,f,f,terrain-farm-field
108,120,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
109,120,f,farm-field,A,1,.,.,.,D,f,f,f,terrain-farm-field
110,120,f,farm-field,A,1,.,.,.,W,W,f,f,terrain-farm-field
111,120,W,fresh-deep-water,L,0,#,S,.,W,W,W,f,terrain-fresh-water
112,120,W,fresh-deep-water,L,0,#,S,.,W,W,W,W,terrain-fresh-water
113,120,W,fresh-deep-water,L,0,#,S,.,W,W,W,W,terrain-fresh-water
114,120,W,fresh-deep-water,L,0,#,S,.,W,W,W,W,terrain-fresh-water
115,120,W,fresh-deep-water,L,0,#,S,.,W,W,W,W,terrain-fresh-water
116,120,W,fresh-deep-water,L,0,#,S,C,D,D,W,W,terrain-fresh-water
117,120,D,packed-dirt,A,1,.,S,C,f,D,D,W,terrain-packed-dirt
118,120,D,packed-dirt,A,1,.,S,C,f,D,D,D,terrain-packed-dirt
119,120,D,packed-dirt,A,1,.,S,C,f,D,D,D,terrain-packed-dirt
120,120,D,packed-dirt,A,1,.,S,C,f,D,D,D,terrain-packed-dirt
121,120,D,packed-dirt,A,1,.,S,C,f,D,D,D,terrain-packed-dirt
122,120,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
123,120,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
124,120,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
125,120,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
126,120,D,packed-dirt,C,1,.,S,C,B,D,D,D,terrain-packed-dirt
127,120,D,packed-dirt,C,1,.,S,C,B,D,D,D,terrain-packed-dirt
128,120,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
129,120,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
130,120,D,packed-dirt,C,1,.,S,C,D,D,D,D,terrain-packed-dirt
131,120,D,packed-dirt,C,1,.,S,C,D,B,D,D,terrain-packed-dirt
132,120,B,beach-sand,C,1,.,.,.,D,B,B,D,terrain-beach-sand
133,120,B,beach-sand,C,1,.,.,.,D,B,B,B,terrain-beach-sand
134,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
135,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
136,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
137,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
138,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
139,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
140,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
141,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
142,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
143,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
144,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
145,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
146,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
147,120,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
148,120,B,beach-sand,C,1,.,.,.,B,O,B,B,terrain-beach-sand
149,120,O,sea-water,S,1,#,.,.,O,VOID,O,B,terrain-sea-water
0,121,X,cliff-mountain,M,1,#,.,.,X,S,X,VOID,terrain-cliff-mountain
1,121,S,wasteland-sand,D,1,.,.,.,S,S,S,X,terrain-wasteland-sand
2,121,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
3,121,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
4,121,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
5,121,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
6,121,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
7,121,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
